date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:33	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=2144	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style4cd9.css	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:34	5037/5037	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:35%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/service/61	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/service/61.json	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:34	2624/2624	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:35%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fland-transport%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedb978.json	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:34	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:35%20GMT	https://ntf.foundstaging.com/?p=61	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index094d.html	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:35	2764/2764	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:35%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fland-transport%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed4284	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:35	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=1732	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate671a.js	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:35	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=3174	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/mainde66.js	(from https://ntf.foundstaging.com/service/land-transport/)
12:02:35	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=5151	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesea85.css	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:36	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=2237	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style98a5.css	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:36	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=9063	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style4e04.css	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:37	4801/4801	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:37%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/service/62	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/service/62.json	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:37	2617/2617	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:38%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fair-freight%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed06b6.json	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:37	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:38%20GMT	https://ntf.foundstaging.com/?p=62	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index5c36.html	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:37	2755/2755	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:38%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fair-freight%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embede246	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:38	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=2465	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate091b.js	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:38	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=4325	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main6594.js	(from https://ntf.foundstaging.com/service/air-freight/)
12:02:38	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=1497	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesa1a1.css	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:39	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=1061	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style5096.css	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:39	481891/481891	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Dec%202020%2011:34:48%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/sea-freight-1.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/sea-freight-1.jpg	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:39	4888/4888	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:40%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/service/63	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/service/63.json	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:40	2649/2649	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:41%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fsea-freight%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed8e0c.json	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:40	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:41%20GMT	https://ntf.foundstaging.com/?p=63	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index2cce.html	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:40	2787/2787	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:41%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fsea-freight%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed4dcc	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:40	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=6465	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validatecf8b.js	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:41	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=1519	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/maindb77.js	(from https://ntf.foundstaging.com/service/sea-freight/)
12:02:41	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=9007	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services755a.css	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:41	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=1872	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/styleabae.css	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:42	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=7488	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style904d.css	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:42	5644/5644	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:43%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/service/64	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/service/64.json	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:43	2639/2639	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:44%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fwarehousing%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedda61.json	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:43	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:44%20GMT	https://ntf.foundstaging.com/?p=64	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index8cd4.html	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:43	2777/2777	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:44%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fwarehousing%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedb9aa	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:44	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=966	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validatedd17.js	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:44	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=886	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main6221.js	(from https://ntf.foundstaging.com/service/warehousing/)
12:02:44	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=6263	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services0619.css	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:44	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=6286	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style06fa.css	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:45	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=4918	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/stylecbc1.css	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:45	5699/5699	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:46%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/service/239	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/service/239.json	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:45	2679/2679	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:46%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fcustoms-brokerage%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embedd38d.json	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:46	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:47%20GMT	https://ntf.foundstaging.com/?p=239	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index1639.html	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:46	2819/2819	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:47%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fservice%2Fcustoms-brokerage%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed3197	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:46	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=813	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate429b.js	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:46	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=5718	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/mainbcdf.js	(from https://ntf.foundstaging.com/service/customs-brokerage/)
12:02:47	92564/92564	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2013:57:26%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/news-b.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/news-b.jpg	(from https://ntf.foundstaging.com/news-insightes/)
12:02:47	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=9312	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesc226.css	(from https://ntf.foundstaging.com/news-insightes/)
12:02:47	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=5415	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style4c12.css	(from https://ntf.foundstaging.com/news-insightes/)
12:02:47	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=3471	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style276c.css	(from https://ntf.foundstaging.com/news-insightes/)
12:02:48	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=2275	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate070b.js	(from https://ntf.foundstaging.com/news-insightes/)
12:02:48	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=2118	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main5324.js	(from https://ntf.foundstaging.com/news-insightes/)
12:02:48	72529/72529	---M--	200	added ('OK')	image/jpeg	date:Mon,%2021%20Dec%202020%2013:57:42%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/contactus-b.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/contactus-b.jpg	(from https://ntf.foundstaging.com/contact-us/)
12:02:48	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=3692	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesa146.css	(from https://ntf.foundstaging.com/contact-us/)
12:02:49	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=2138	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style5875.css	(from https://ntf.foundstaging.com/contact-us/)
12:02:49	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=6871	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/style76b6.css	(from https://ntf.foundstaging.com/contact-us/)
12:02:49	4708/4708	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:50%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/pages/15	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/pages/15.json	(from https://ntf.foundstaging.com/contact-us/)
12:02:50	2581/2581	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:51%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fcontact-us%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed269e.json	(from https://ntf.foundstaging.com/contact-us/)
12:02:50	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:51%20GMT	https://ntf.foundstaging.com/?p=15	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/indexa1ca.html	(from https://ntf.foundstaging.com/contact-us/)
12:02:51	2721/2721	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:52%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fcontact-us%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embeda327	(from https://ntf.foundstaging.com/contact-us/)
12:02:51	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=7457	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validatee020.js	(from https://ntf.foundstaging.com/contact-us/)
12:02:51	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=7560	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main90e2.js	(from https://ntf.foundstaging.com/contact-us/)
12:02:52	7463/7463	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2010:43:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/services.css?ver=4761	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/servicesc111.css	(from https://ntf.foundstaging.com/career/)
12:02:52	39481/39481	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:15:03%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style.css?ver=2665	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/css/style49d0.css	(from https://ntf.foundstaging.com/career/)
12:02:52	2927/2927	---M-Z	200	added ('OK')	text/css	date:Wed,%2023%20Dec%202020%2014:02:22%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/style.css?ver=5628	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/stylec684.css	(from https://ntf.foundstaging.com/career/)
12:02:53	615536/615536	---M--	200	added ('OK')	image/jpeg	date:Sun,%2020%20Dec%202020%2009:00:53%20GMT	https://ntf.foundstaging.com/wp-content/uploads/2020/12/career-ban.jpg	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/uploads/2020/12/career-ban.jpg	(from https://ntf.foundstaging.com/career/)
12:02:53	4772/4772	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:54%20GMT	https://ntf.foundstaging.com/wp-json/wp/v2/pages/16	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/wp/v2/pages/16.json	(from https://ntf.foundstaging.com/career/)
12:02:53	2603/2603	---M-Z	200	added ('OK')	application/json	date:Thu,%2024%20Dec%202020%2006:17:54%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fcareer%2F	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embed9945.json	(from https://ntf.foundstaging.com/career/)
12:02:53	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Dec%202020%2006:17:54%20GMT	https://ntf.foundstaging.com/?p=16	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/index0e62.html	(from https://ntf.foundstaging.com/career/)
12:02:54	2745/2745	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Dec%202020%2006:17:55%20GMT	https://ntf.foundstaging.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fntf.foundstaging.com%2Fcareer%2F&format=xml	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-json/oembed/1.0/embede6cc	(from https://ntf.foundstaging.com/career/)
12:02:54	40182/40182	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Dec%202020%2009:10:09%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate.js?ver=2402	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/validate8a64.js	(from https://ntf.foundstaging.com/career/)
12:02:55	15464/15464	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2023%20Dec%202020%2009:49:39%20GMT	https://ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main.js?ver=8827	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/wp-content/themes/ntf/assets/js/main00ef.js	(from https://ntf.foundstaging.com/career/)
12:02:55	59947/59947	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:56%20GMT	https://ntf.foundstaging.com/how-to-apply/?apply-for=Truck%20Driver	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/how-to-apply/indexb356.html	(from https://ntf.foundstaging.com/career/)
12:02:55	59968/59968	---MCZ	200	added ('OK')	text/html	date:Thu,%2024%20Dec%202020%2006:17:56%20GMT	https://ntf.foundstaging.com/how-to-apply/?apply-for=Forklift%20Operator	E:/99degitaldesign/ntf-group/https___ntf.foundstaging.com_/ntf.foundstaging.com/how-to-apply/indexdc72.html	(from https://ntf.foundstaging.com/career/)
